"","i","t","fid","lw"
"38293",3830,3,358,0.670684072443433
"38294",3830,4,180,1.72680701549383
"38295",3830,5,180,1.86513094117198
"38296",3830,6,180,1.37459938808428
"38297",3830,7,180,1.37015130777155
"38298",3830,8,504,1.27298480784114
"38299",3830,9,205,1.04322832449038
"38300",3830,10,205,0.73815766980443
"38301",3831,1,595,-0.349325230752917
"38302",3831,2,595,-0.327195607897554
"38303",3831,3,595,-0.300606516637365
"38304",3831,4,595,-0.518649856101682
"38305",3831,5,595,-0.668280212404874
"38306",3831,6,595,-0.341829817988679
"38307",3831,7,595,-0.211099759434971
"38308",3831,8,595,-0.719748694615092
"38309",3831,9,595,-0.266381791030923
"38310",3831,10,595,-0.772807849015031
"38311",3832,1,488,0.823111457157442
"38312",3832,2,488,1.10858197842057
"38313",3832,3,374,2.21472795527369
"38314",3832,4,374,2.3801180057475
"38315",3832,5,374,2.4159386668352
"38316",3832,6,374,1.93445281921017
"38317",3832,7,374,2.73927122690028
"38318",3832,8,374,2.03269882217684
"38319",3832,9,374,1.96526599194195
"38320",3832,10,374,2.03441338724634
"38321",3833,1,444,0.977914486003572
"38322",3833,2,444,0.847734604059994
"38323",3833,3,444,0.9566776726194
"38324",3833,4,444,1.21232463445668
"38325",3833,5,444,1.07736056503315
"38326",3833,6,185,0.654422248299589
"38327",3833,7,185,0.370593262742378
"38328",3833,8,185,0.601740881871227
"38329",3833,9,614,0.595497905549331
"38330",3833,10,614,0.219038381458115
"38331",3834,1,611,-2.67035695401459
"38332",3834,2,184,-2.58313780565555
"38333",3834,3,184,-2.29364085475414
"38334",3834,4,184,-2.33995492178443
"38335",3834,5,184,-2.0307404902507
"38336",3834,6,184,-2.4162895891966
"38337",3834,7,184,-2.32550118175545
"38338",3834,8,352,-2.80141604663114
"38339",3834,9,188,-1.86394431566153
"38340",3834,10,188,-2.07288060700646
"38341",3835,1,483,0.519351543305673
"38342",3835,2,483,0.614734120691924
"38343",3835,3,16,0.0870409990267616
"38344",3835,4,16,0.155916422143685
"38345",3835,5,16,0.601419067678373
"38346",3835,6,16,0.10337680316244
"38347",3835,7,16,0.0988985204825198
"38348",3835,8,16,0.435038841121106
"38349",3835,9,16,0.60900571218495
"38350",3835,10,16,0.589473057726052
"38351",3836,1,175,-1.36011400942049
"38352",3836,2,175,-1.02422031640584
"38353",3836,3,175,-1.23312792212014
"38354",3836,4,175,-1.40419938047842
"38355",3836,5,175,-1.1062780040036
"38356",3836,6,175,-1.15793786456499
"38357",3836,7,175,-1.26644017875923
"38358",3836,8,542,-0.621420960266101
"38359",3836,9,542,-0.84621229201863
"38360",3836,10,542,-0.811211410282316
"38361",3837,1,394,-0.0727174686538269
"38362",3837,2,394,-0.264318319465073
"38363",3837,3,394,-0.0997203191368903
"38364",3837,4,394,-0.109714586650219
"38365",3837,5,394,0.114849352778737
"38366",3837,6,394,-0.230811835739198
"38367",3837,7,394,-0.308353920079899
"38368",3837,8,394,-0.225038235465391
"38369",3837,9,394,-0.347714544882681
"38370",3837,10,50,-0.132284192214189
"38371",3838,1,528,0.928625688105802
"38372",3838,2,528,0.822289378003136
"38373",3838,3,528,0.870000301320637
"38374",3838,4,528,0.709689374314693
"38375",3838,5,528,1.02170283712057
"38376",3838,6,528,0.531157952960397
"38377",3838,7,528,0.72838145851149
"38378",3838,8,528,0.572121603490442
"38379",3838,9,528,0.539733889722497
"38380",3838,10,146,0.395312850738186
"38381",3839,1,170,-1.3407877127441
"38382",3839,2,170,-1.25304745406636
"38383",3839,3,170,-1.0816989350741
"38384",3839,4,170,-1.31972704866358
"38385",3839,5,170,-1.20997139714875
"38386",3839,6,170,-0.902085566192453
"38387",3839,7,520,-1.66309259916287
"38388",3839,8,520,-1.88645800821869
"38389",3839,9,520,-1.61733304486433
"38390",3839,10,520,-1.60827557193773
"38391",3840,1,479,-0.799126405292307
"38392",3840,2,479,-1.11226554978495
"38393",3840,3,479,-0.850348436560382
"38394",3840,4,479,-1.12658309430649
"38395",3840,5,479,-0.616989843928307
"38396",3840,6,479,-0.727595218451884
"38397",3840,7,479,-1.25393729624385
"38398",3840,8,635,-0.946919247313806
"38399",3840,9,635,-0.755893480996117
"38400",3840,10,635,-1.18813907652268
"38401",3841,1,346,-1.42085980526005
"38402",3841,2,346,-1.20286495685798
"38403",3841,3,346,-0.813203509628129
"38404",3841,4,346,-0.959213309267484
"38405",3841,5,155,-0.73715910610495
"38406",3841,6,603,-0.922636786594525
"38407",3841,7,603,-0.681675952689094
"38408",3841,8,603,-0.944168595293895
"38409",3841,9,603,-1.06481124641277
"38410",3841,10,603,-0.8462976097366
"38411",3842,1,61,-0.148772783878447
"38412",3842,2,61,-0.123955671505662
"38413",3842,3,61,0.22174665671599
"38414",3842,4,451,1.84757043636179
"38415",3842,5,219,1.25952379748712
"38416",3842,6,219,1.70279802934614
"38417",3842,7,219,1.64595002854345
"38418",3842,8,219,1.56161749005855
"38419",3842,9,219,1.3180257212159
"38420",3842,10,219,1.33783124911312
"38421",3843,1,613,1.28475095287197
"38422",3843,2,613,1.03516035244631
"38423",3843,3,613,0.998062786403796
"38424",3843,4,613,1.11115088200721
"38425",3843,5,613,1.69809629247893
"38426",3843,6,613,0.993688779592581
"38427",3843,7,613,1.04935982239772
"38428",3843,8,613,1.22218746835752
"38429",3843,9,613,1.28658797113731
"38430",3843,10,613,1.23189675022032
"38431",3844,1,148,-1.21470811224745
"38432",3844,2,148,-1.72954286265191
"38433",3844,3,148,-1.28324098850919
"38434",3844,4,148,-1.53840568790575
"38435",3844,5,127,-2.76074214873528
"38436",3844,6,127,-2.59056684954247
"38437",3844,7,127,-2.54954497600465
"38438",3844,8,127,-2.74620304201233
"38439",3844,9,127,-2.82784501965512
"38440",3844,10,190,-2.31467742130067
"38441",3845,1,465,-0.0463535854322584
"38442",3845,2,465,0.209199204551593
"38443",3845,3,465,0.184650311534682
"38444",3845,4,465,-0.0256332993045297
"38445",3845,5,465,-0.114554513058454
"38446",3845,6,626,-1.11525156276181
"38447",3845,7,626,-1.1033473102801
"38448",3845,8,626,-1.38146552631046
"38449",3845,9,626,-1.0664370548583
"38450",3845,10,626,-1.19397504977451
"38451",3846,1,33,1.41658164564898
"38452",3846,2,33,1.15159003462293
"38453",3846,3,89,2.57933120991381
"38454",3846,4,89,2.25061356442138
"38455",3846,5,89,2.44275791670821
"38456",3846,6,89,2.77290370822827
"38457",3846,7,89,2.45318486014613
"38458",3846,8,89,2.4596722252827
"38459",3846,9,622,2.16205283636133
"38460",3846,10,622,2.08686550909206
"38461",3847,1,277,0.625054147441139
"38462",3847,2,277,0.838810869332324
"38463",3847,3,277,0.818372001178869
"38464",3847,4,277,0.748486365531706
"38465",3847,5,277,0.742049518928637
"38466",3847,6,277,0.800899840886746
"38467",3847,7,277,1.03745577415865
"38468",3847,8,277,1.00586879687504
"38469",3847,9,277,1.03699360990687
"38470",3847,10,277,0.886206818311162
"38471",3848,1,329,-1.1914424218889
"38472",3848,2,329,-1.105222328357
"38473",3848,3,644,-0.52600843836204
"38474",3848,4,644,-0.698444595918559
"38475",3848,5,644,-0.928541113501037
"38476",3848,6,644,-0.97265516375096
"38477",3848,7,644,-1.07128890223768
"38478",3848,8,644,-1.08341576441054
"38479",3848,9,644,-1.35884016996013
"38480",3848,10,644,-0.923391564305703
"38481",3849,1,587,-0.337726023139649
"38482",3849,2,587,0.0548716630779024
"38483",3849,3,587,-0.345647981144418
"38484",3849,4,109,-0.561508484979444
"38485",3849,5,109,-0.417459146035584
"38486",3849,6,109,-0.693771198517753
"38487",3849,7,109,-0.437790057240324
"38488",3849,8,109,-0.582727365124271
"38489",3849,9,109,-0.485200148161384
"38490",3849,10,109,-0.714904168352462
"38491",3850,1,412,0.349688679198801
"38492",3850,2,412,0.564011698192861
"38493",3850,3,412,0.639562322360955
"38494",3850,4,412,0.434361728507149
"38495",3850,5,412,0.644474653504615
"38496",3850,6,412,0.591185375341472
"38497",3850,7,412,0.470565420258534
"38498",3850,8,412,0.704572577370524
"38499",3850,9,412,0.575840121137676
"38500",3850,10,412,0.218360787150596
"38501",3851,1,560,-0.35359028574627
"38502",3851,2,560,-0.0186632682163255
"38503",3851,3,560,-0.43346552595069
"38504",3851,4,560,-0.495469751583371
"38505",3851,5,183,-0.485457461385055
"38506",3851,6,183,-0.531668783901688
"38507",3851,7,252,-0.750609744714267
"38508",3851,8,252,-0.404669223609025
"38509",3851,9,252,-0.448670433088066
"38510",3851,10,252,-0.382080538351589
"38511",3852,1,164,2.01184531291773
"38512",3852,2,164,1.7377272427483
"38513",3852,3,164,1.96729774654802
"38514",3852,4,276,1.92157220159066
"38515",3852,5,276,2.13163571463404
"38516",3852,6,276,1.93566919584448
"38517",3852,7,276,1.67997597289417
"38518",3852,8,276,2.39855607461569
"38519",3852,9,276,2.09681088191762
"38520",3852,10,276,2.11238851530834
"38521",3853,1,355,-0.505093430346658
"38522",3853,2,355,-0.094015896656656
"38523",3853,3,355,0.173317755773511
"38524",3853,4,355,0.10435204943541
"38525",3853,5,355,-0.0406825032152245
"38526",3853,6,355,0.18080183609458
"38527",3853,7,355,-0.161583429327778
"38528",3853,8,297,0.251608195735988
"38529",3853,9,297,0.840678170721079
"38530",3853,10,361,-0.908370783865737
"38531",3854,1,465,1.34698859805818
"38532",3854,2,465,1.63738455736461
"38533",3854,3,465,1.53899452187301
"38534",3854,4,465,1.52447543144519
"38535",3854,5,465,1.93989369416935
"38536",3854,6,465,1.64822024484985
"38537",3854,7,465,2.03356253378839
"38538",3854,8,465,1.58858930926683
"38539",3854,9,465,1.65438073392306
"38540",3854,10,235,1.04743902956749
"38541",3855,1,33,0.482096455038516
"38542",3855,2,33,0.691063083628143
"38543",3855,3,33,0.58317895181836
"38544",3855,4,33,0.709305710251517
"38545",3855,5,33,0.784590505271335
"38546",3855,6,33,1.09599035039829
"38547",3855,7,33,0.637046587981865
"38548",3855,8,31,1.00106128931023
"38549",3855,9,31,0.951219821772004
"38550",3855,10,31,0.845007073003765
"38551",3856,1,579,0.100496325641893
"38552",3856,2,579,0.830361391841669
"38553",3856,3,579,0.734893350541733
"38554",3856,4,579,0.646531599065888
"38555",3856,5,579,0.814036664114133
"38556",3856,6,81,1.76421440564995
"38557",3856,7,567,0.230792172725664
"38558",3856,8,567,0.488870775196233
"38559",3856,9,567,0.427292093708657
"38560",3856,10,567,0.727969222009241
"38561",3857,1,225,0.441361998560737
"38562",3857,2,251,0.535498035258282
"38563",3857,3,251,0.418949246398391
"38564",3857,4,251,0.487751598400343
"38565",3857,5,251,0.446350075406874
"38566",3857,6,251,0.630748316709867
"38567",3857,7,251,0.451487910830999
"38568",3857,8,251,0.653477431345692
"38569",3857,9,251,0.285182590091898
"38570",3857,10,251,0.283524623963932
"38571",3858,1,572,-0.0191960233558093
"38572",3858,2,572,0.334492688551304
"38573",3858,3,572,-0.132227562730186
"38574",3858,4,337,0.880203999583862
"38575",3858,5,337,0.327352592690036
"38576",3858,6,337,0.803139245919783
"38577",3858,7,337,0.372323448526796
"38578",3858,8,337,0.227400432665522
"38579",3858,9,337,0.762571398790097
"38580",3858,10,337,0.786961301989277
"38581",3859,1,271,-1.77828500295312
"38582",3859,2,271,-2.02293721292197
"38583",3859,3,485,-2.10374602252154
"38584",3859,4,485,-1.52561779881207
"38585",3859,5,485,-1.99869255991047
"38586",3859,6,485,-2.15955601604547
"38587",3859,7,485,-2.14336577828507
"38588",3859,8,485,-2.1565747328886
"38589",3859,9,485,-1.89385753973801
"38590",3859,10,485,-2.27255932026806
"38591",3860,1,282,0.591238932959294
"38592",3860,2,282,0.808778530365361
"38593",3860,3,282,1.04342893827544
"38594",3860,4,282,0.941550675665318
"38595",3860,5,282,0.690240283494091
"38596",3860,6,282,1.12341393658369
"38597",3860,7,282,1.23302242359172
"38598",3860,8,282,0.924727977010206
"38599",3860,9,282,0.796745795804718
"38600",3860,10,282,0.854571990948036
"38601",3861,1,488,0.956513971763944
"38602",3861,2,488,1.03631489700354
"38603",3861,3,488,0.8642720055002
"38604",3861,4,488,1.19644683709017
"38605",3861,5,451,2.15245754769321
"38606",3861,6,299,1.39463034202694
"38607",3861,7,299,1.27897137188611
"38608",3861,8,299,1.63021860874749
"38609",3861,9,299,1.62351716238828
"38610",3861,10,299,1.45164690794281
"38611",3862,1,353,-0.464196333832537
"38612",3862,2,353,0.0677260333251486
"38613",3862,3,353,-0.286272605999816
"38614",3862,4,353,-0.273831483770825
"38615",3862,5,353,0.0106793192842634
"38616",3862,6,353,-0.430542567892931
"38617",3862,7,353,-0.570037768104081
"38618",3862,8,353,-0.376760348698646
"38619",3862,9,353,-0.254867688012003
"38620",3862,10,353,-0.448567652754227
"38621",3863,1,318,2.46941121331181
"38622",3863,2,318,2.5660063491338
"38623",3863,3,318,2.87690715439046
"38624",3863,4,318,2.37420977808955
"38625",3863,5,318,2.58571846996512
"38626",3863,6,318,2.8206532249243
"38627",3863,7,318,2.37576007523149
"38628",3863,8,318,2.3762276441189
"38629",3863,9,318,2.65062015474412
"38630",3863,10,318,2.42028693735343
"38631",3864,1,21,1.31053894216393
"38632",3864,2,21,1.2046359745266
"38633",3864,3,442,1.14310802509089
"38634",3864,4,442,0.900019228684412
"38635",3864,5,442,0.961064744161027
"38636",3864,6,442,1.00530098249219
"38637",3864,7,442,0.830502153367808
"38638",3864,8,442,1.41882473127611
"38639",3864,9,442,1.02918213972788
"38640",3864,10,442,0.90432389360823
"38641",3865,1,414,0.108242119122825
"38642",3865,2,414,0.332579549781265
"38643",3865,3,414,0.443979863473288
"38644",3865,4,414,-0.300375661385846
"38645",3865,5,414,-0.0664644211853987
"38646",3865,6,414,0.184447247198265
"38647",3865,7,414,-0.0826623617477423
"38648",3865,8,414,-0.0650308772095421
"38649",3865,9,414,0.453150782110836
"38650",3865,10,414,0.421004716749729
"38651",3866,1,358,0.108691161845824
"38652",3866,2,358,0.0493205397699768
"38653",3866,3,358,-0.129357464775394
"38654",3866,4,358,-0.045260319983311
"38655",3866,5,358,0.355073031115517
"38656",3866,6,358,0.325951155520633
"38657",3866,7,264,0.290042615942667
"38658",3866,8,446,0.615387437751576
"38659",3866,9,286,0.110035515321765
"38660",3866,10,286,-0.0861287306143464
"38661",3867,1,97,0.630956301053926
"38662",3867,2,97,0.431837679231445
"38663",3867,3,97,0.574692500762031
"38664",3867,4,97,0.718580838179051
"38665",3867,5,97,0.755390295464687
"38666",3867,6,97,0.337164116430724
"38667",3867,7,97,0.660033956779632
"38668",3867,8,97,0.817878266056831
"38669",3867,9,97,1.06242409120819
"38670",3867,10,97,0.674737754836075
"38671",3868,1,80,0.19596732196658
"38672",3868,2,80,-0.56800996442244
"38673",3868,3,80,-0.0141554975342792
"38674",3868,4,113,-0.837473006451949
"38675",3868,5,113,-1.08966084581745
"38676",3868,6,113,-1.06711500480053
"38677",3868,7,113,-1.03210714917523
"38678",3868,8,113,-1.1469640763075
"38679",3868,9,113,-1.23609445765524
"38680",3868,10,113,-0.654801491454261
"38681",3869,1,269,-1.80129063555144
"38682",3869,2,269,-2.01675651042799
"38683",3869,3,269,-1.5012068511697
"38684",3869,4,131,-1.06328719543038
"38685",3869,5,131,-1.1339964350214
"38686",3869,6,131,-0.692031616083369
"38687",3869,7,131,-0.952382799252809
"38688",3869,8,131,-1.26873156537201
"38689",3869,9,131,-0.604572382730136
"38690",3869,10,131,-0.6903178595324
"38691",3870,1,455,-0.434618889049409
"38692",3870,2,106,-0.587162100278158
"38693",3870,3,106,-0.190177914152589
"38694",3870,4,106,-0.361103327514426
"38695",3870,5,106,-0.379098317336743
"38696",3870,6,106,-0.0904482902275854
"38697",3870,7,106,-0.410898431624206
"38698",3870,8,106,-0.298448426689845
"38699",3870,9,106,-0.28725298659909
"38700",3870,10,106,-0.238440502029935
"38701",3871,1,616,0.722382316682414
"38702",3871,2,616,0.154934876281766
"38703",3871,3,616,0.0270807247654369
"38704",3871,4,616,0.236074120607818
"38705",3871,5,616,0.105172138094252
"38706",3871,6,616,0.0103052360527707
"38707",3871,7,616,0.047687321240965
"38708",3871,8,616,0.681383291285785
"38709",3871,9,616,0.492083416243576
"38710",3871,10,616,0.342388707131263
"38711",3872,1,218,-0.623641692409563
"38712",3872,2,218,-0.328980812265952
"38713",3872,3,218,-0.14481452086816
"38714",3872,4,218,-0.514154365423726
"38715",3872,5,218,-0.452563101747122
"38716",3872,6,218,-0.272263178909949
"38717",3872,7,218,0.100050452005423
"38718",3872,8,218,-0.322570339420525
"38719",3872,9,643,0.794986445916704
"38720",3872,10,643,0.78118713415864
"38721",3873,1,289,-0.408059319459923
"38722",3873,2,289,-0.297458526096704
"38723",3873,3,289,-0.536386704529346
"38724",3873,4,289,-0.691079776345813
"38725",3873,5,289,-0.34749513435151
"38726",3873,6,289,-0.387411251043629
"38727",3873,7,289,-0.582502254697258
"38728",3873,8,289,-0.464189142060634
"38729",3873,9,289,-0.100697139577402
"38730",3873,10,289,-0.360435981682534
"38731",3874,1,316,-0.940595779796976
"38732",3874,2,316,-0.602075492519092
"38733",3874,3,640,-0.761019715900922
"38734",3874,4,640,-0.285977567179041
"38735",3874,5,640,-0.538377620375463
"38736",3874,6,147,-0.641665244161822
"38737",3874,7,147,-0.82357421050332
"38738",3874,8,147,-0.782575653894459
"38739",3874,9,147,-0.530881554559017
"38740",3874,10,147,-0.878691883177698
"38741",3875,1,43,-1.77651787306352
"38742",3875,2,43,-2.1821552565064
"38743",3875,3,43,-1.88789676833517
"38744",3875,4,43,-1.89177317895504
"38745",3875,5,43,-1.77428060501652
"38746",3875,6,43,-1.87011482450614
"38747",3875,7,43,-1.98948629203309
"38748",3875,8,67,-1.40271824749488
"38749",3875,9,67,-1.37043808371451
"38750",3875,10,67,-1.97229280723501
"38751",3876,1,123,1.55533814569203
"38752",3876,2,123,1.38212597641187
"38753",3876,3,123,1.42813261983009
"38754",3876,4,123,1.63804763152875
"38755",3876,5,123,1.58045531296393
"38756",3876,6,123,1.62863492159338
"38757",3876,7,123,1.25012819316523
"38758",3876,8,123,1.7532939174357
"38759",3876,9,123,1.31561026200591
"38760",3876,10,123,1.81337153486586
"38761",3877,1,464,-0.407354308954623
"38762",3877,2,464,-0.515856897326484
"38763",3877,3,464,-0.475206034911861
"38764",3877,4,464,-0.59946830399033
"38765",3877,5,464,-0.510312562871061
"38766",3877,6,464,-0.488913010212422
"38767",3877,7,464,-0.46153047039163
"38768",3877,8,464,-0.533007370264689
"38769",3877,9,464,-0.153683898777136
"38770",3877,10,387,-0.771817818982019
"38771",3878,1,217,1.79601139594511
"38772",3878,2,217,1.90322372545001
"38773",3878,3,217,2.10883247096643
"38774",3878,4,217,2.28846204886364
"38775",3878,5,217,2.15784067643996
"38776",3878,6,217,1.66373048534318
"38777",3878,7,217,1.48281603860655
"38778",3878,8,217,1.46660047384151
"38779",3878,9,217,2.46790635834289
"38780",3878,10,217,1.76948694177746
"38781",3879,1,255,-1.59337720813374
"38782",3879,2,255,-1.70374808470575
"38783",3879,3,255,-2.15182465481304
"38784",3879,4,255,-1.86519752136769
"38785",3879,5,255,-1.90144692375174
"38786",3879,6,255,-1.9283152680886
"38787",3879,7,255,-1.84862050647429
"38788",3879,8,255,-2.00160861274758
"38789",3879,9,255,-1.99301999017457
"38790",3879,10,255,-1.84187411571028
"38791",3880,1,32,-2.18737263473387
"38792",3880,2,480,-1.63500117712644
"38793",3880,3,480,-1.62364333718726
